2025-03-04 17:37:07,185 INFO    StreamThr :974389 [internal.py:wandb_internal():86] W&B internal server running at pid: 974389, started at: 2025-03-04 17:37:07.184395
2025-03-04 17:37:16,272 DEBUG   SenderThread:974389 [sender.py:send_request():407] send_request: defer
2025-03-04 17:37:16,272 INFO    SenderThread:974389 [sender.py:send_request_defer():609] handle sender defer: 9
2025-03-04 17:37:16,272 INFO    SenderThread:974389 [dir_watcher.py:finish():358] shutting down directory watcher
2025-03-04 17:37:16,461 INFO    Thread-12 :974389 [dir_watcher.py:_on_file_modified():288] file/dir modified: /shared/nas2/jk100/partonomy_private/src/models/PLUM/wandb/run-20250304_173707-kcap767x/files/output.log
2025-03-04 17:37:16,462 INFO    SenderThread:974389 [dir_watcher.py:finish():388] scan: /shared/nas2/jk100/partonomy_private/src/models/PLUM/wandb/run-20250304_173707-kcap767x/files
2025-03-04 17:37:16,462 INFO    SenderThread:974389 [dir_watcher.py:finish():402] scan save: /shared/nas2/jk100/partonomy_private/src/models/PLUM/wandb/run-20250304_173707-kcap767x/files/conda-environment.yaml conda-environment.yaml
2025-03-04 17:37:16,462 INFO    SenderThread:974389 [dir_watcher.py:finish():402] scan save: /shared/nas2/jk100/partonomy_private/src/models/PLUM/wandb/run-20250304_173707-kcap767x/files/wandb-metadata.json wandb-metadata.json
2025-03-04 17:37:16,463 INFO    SenderThread:974389 [dir_watcher.py:finish():402] scan save: /shared/nas2/jk100/partonomy_private/src/models/PLUM/wandb/run-20250304_173707-kcap767x/files/wandb-summary.json wandb-summary.json
2025-03-04 17:37:16,464 INFO    SenderThread:974389 [dir_watcher.py:finish():402] scan save: /shared/nas2/jk100/partonomy_private/src/models/PLUM/wandb/run-20250304_173707-kcap767x/files/output.log output.log
2025-03-04 17:37:16,466 INFO    SenderThread:974389 [dir_watcher.py:finish():402] scan save: /shared/nas2/jk100/partonomy_private/src/models/PLUM/wandb/run-20250304_173707-kcap767x/files/config.yaml config.yaml
2025-03-04 17:37:16,467 INFO    SenderThread:974389 [dir_watcher.py:finish():402] scan save: /shared/nas2/jk100/partonomy_private/src/models/PLUM/wandb/run-20250304_173707-kcap767x/files/requirements.txt requirements.txt
2025-03-04 17:37:16,468 INFO    SenderThread:974389 [sender.py:transition_state():613] send defer: 10
2025-03-04 17:37:16,468 DEBUG   HandlerThread:974389 [handler.py:handle_request():146] handle_request: defer
2025-03-04 17:37:16,469 INFO    HandlerThread:974389 [handler.py:handle_request_defer():172] handle defer: 10
2025-03-04 17:37:16,471 DEBUG   SenderThread:974389 [sender.py:send_request():407] send_request: defer
2025-03-04 17:37:16,471 INFO    SenderThread:974389 [sender.py:send_request_defer():609] handle sender defer: 10
2025-03-04 17:37:16,471 INFO    SenderThread:974389 [file_pusher.py:finish():175] shutting down file pusher
2025-03-04 17:37:16,662 INFO    wandb-upload_1:974389 [upload_job.py:push():131] Uploaded file /shared/nas2/jk100/partonomy_private/src/models/PLUM/wandb/run-20250304_173707-kcap767x/files/wandb-summary.json
2025-03-04 17:37:16,735 INFO    wandb-upload_0:974389 [upload_job.py:push():131] Uploaded file /shared/nas2/jk100/partonomy_private/src/models/PLUM/wandb/run-20250304_173707-kcap767x/files/conda-environment.yaml
2025-03-04 17:37:16,735 INFO    wandb-upload_4:974389 [upload_job.py:push():131] Uploaded file /shared/nas2/jk100/partonomy_private/src/models/PLUM/wandb/run-20250304_173707-kcap767x/files/requirements.txt
2025-03-04 17:37:16,738 INFO    wandb-upload_2:974389 [upload_job.py:push():131] Uploaded file /shared/nas2/jk100/partonomy_private/src/models/PLUM/wandb/run-20250304_173707-kcap767x/files/output.log
2025-03-04 17:37:16,751 INFO    wandb-upload_3:974389 [upload_job.py:push():131] Uploaded file /shared/nas2/jk100/partonomy_private/src/models/PLUM/wandb/run-20250304_173707-kcap767x/files/config.yaml
2025-03-04 17:37:16,951 INFO    Thread-11 (_thread_body):974389 [sender.py:transition_state():613] send defer: 11
2025-03-04 17:37:16,951 DEBUG   HandlerThread:974389 [handler.py:handle_request():146] handle_request: defer
2025-03-04 17:37:16,951 INFO    HandlerThread:974389 [handler.py:handle_request_defer():172] handle defer: 11
2025-03-04 17:37:16,952 DEBUG   SenderThread:974389 [sender.py:send_request():407] send_request: defer
2025-03-04 17:37:16,952 INFO    SenderThread:974389 [sender.py:send_request_defer():609] handle sender defer: 11
2025-03-04 17:37:16,952 INFO    SenderThread:974389 [file_pusher.py:join():181] waiting for file pusher
2025-03-04 17:37:16,952 INFO    SenderThread:974389 [sender.py:transition_state():613] send defer: 12
2025-03-04 17:37:16,952 DEBUG   HandlerThread:974389 [handler.py:handle_request():146] handle_request: defer
2025-03-04 17:37:16,952 INFO    HandlerThread:974389 [handler.py:handle_request_defer():172] handle defer: 12
2025-03-04 17:37:16,952 DEBUG   SenderThread:974389 [sender.py:send_request():407] send_request: defer
2025-03-04 17:37:16,952 INFO    SenderThread:974389 [sender.py:send_request_defer():609] handle sender defer: 12
2025-03-04 17:37:16,952 INFO    SenderThread:974389 [file_stream.py:finish():595] file stream finish called
2025-03-04 17:37:17,025 INFO    SenderThread:974389 [file_stream.py:finish():599] file stream finish is done
2025-03-04 17:37:17,025 INFO    SenderThread:974389 [sender.py:transition_state():613] send defer: 13
2025-03-04 17:37:17,025 DEBUG   HandlerThread:974389 [handler.py:handle_request():146] handle_request: defer
2025-03-04 17:37:17,025 INFO    HandlerThread:974389 [handler.py:handle_request_defer():172] handle defer: 13
2025-03-04 17:37:17,025 DEBUG   SenderThread:974389 [sender.py:send_request():407] send_request: defer
2025-03-04 17:37:17,025 INFO    SenderThread:974389 [sender.py:send_request_defer():609] handle sender defer: 13
2025-03-04 17:37:17,026 INFO    SenderThread:974389 [sender.py:transition_state():613] send defer: 14
2025-03-04 17:37:17,026 DEBUG   HandlerThread:974389 [handler.py:handle_request():146] handle_request: defer
2025-03-04 17:37:17,026 INFO    HandlerThread:974389 [handler.py:handle_request_defer():172] handle defer: 14
2025-03-04 17:37:17,026 DEBUG   SenderThread:974389 [sender.py:send():380] send: final
2025-03-04 17:37:17,026 DEBUG   SenderThread:974389 [sender.py:send():380] send: footer
2025-03-04 17:37:17,026 DEBUG   SenderThread:974389 [sender.py:send_request():407] send_request: defer
2025-03-04 17:37:17,026 INFO    SenderThread:974389 [sender.py:send_request_defer():609] handle sender defer: 14
2025-03-04 17:37:17,026 DEBUG   HandlerThread:974389 [handler.py:handle_request():146] handle_request: poll_exit
2025-03-04 17:37:17,027 DEBUG   SenderThread:974389 [sender.py:send_request():407] send_request: poll_exit
2025-03-04 17:37:17,027 DEBUG   HandlerThread:974389 [handler.py:handle_request():146] handle_request: server_info
2025-03-04 17:37:17,027 DEBUG   SenderThread:974389 [sender.py:send_request():407] send_request: server_info
2025-03-04 17:37:17,028 DEBUG   HandlerThread:974389 [handler.py:handle_request():146] handle_request: get_summary
2025-03-04 17:37:17,029 DEBUG   HandlerThread:974389 [handler.py:handle_request():146] handle_request: sampled_history
2025-03-04 17:37:17,029 DEBUG   HandlerThread:974389 [handler.py:handle_request():146] handle_request: internal_messages
2025-03-04 17:37:17,029 DEBUG   HandlerThread:974389 [handler.py:handle_request():146] handle_request: job_info
2025-03-04 17:37:17,071 DEBUG   SenderThread:974389 [sender.py:send_request():407] send_request: job_info
2025-03-04 17:37:17,071 INFO    MainThread:974389 [wandb_run.py:_footer_history_summary_info():3760] rendering history
2025-03-04 17:37:17,072 INFO    MainThread:974389 [wandb_run.py:_footer_history_summary_info():3792] rendering summary
2025-03-04 17:37:17,072 INFO    MainThread:974389 [wandb_run.py:_footer_sync_info():3719] logging synced files
2025-03-04 17:37:17,072 DEBUG   HandlerThread:974389 [handler.py:handle_request():146] handle_request: shutdown
2025-03-04 17:37:17,072 INFO    HandlerThread:974389 [handler.py:finish():866] shutting down handler
2025-03-04 17:37:18,029 INFO    WriterThread:974389 [datastore.py:close():294] close: /shared/nas2/jk100/partonomy_private/src/models/PLUM/wandb/run-20250304_173707-kcap767x/run-kcap767x.wandb
2025-03-04 17:37:18,072 INFO    SenderThread:974389 [sender.py:finish():1536] shutting down sender
2025-03-04 17:37:18,072 INFO    SenderThread:974389 [file_pusher.py:finish():175] shutting down file pusher
2025-03-04 17:37:18,072 INFO    SenderThread:974389 [file_pusher.py:join():181] waiting for file pusher
